frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
127,12.0,[32.831205452250344 114.37467598620427 461.21344472713116 420.1675527993415],[188.1829833984375 329.8260803222656 305.3290710449219 412.0448913574219],0.8212624788284302,76A22222,0.9997742739212537
128,12.0,[32.806655397179014 114.57030606465528 461.00334285046983 420.1407282360276],[188.1064910888672 329.9601745605469 305.50799560546875 412.27899169921875],0.8219550848007202,76A22222,0.9997583865025489
129,12.0,[33.112127867911056 114.72547264147641 460.9771871015235 420.0510626725606],[188.1018524169922 330.0390930175781 305.4301452636719 412.15057373046875],0.821907639503479,76A22222,0.9996623356191192
130,12.0,[33.2855794713096 114.86311323684487 460.87086471610394 419.9773534257362],[188.13328552246094 330.05206298828125 305.4322814941406 412.11474609375],0.8220059275627136,76A22222,0.9988042373642194
131,12.0,[32.83068373120585 114.92558629892304 460.44487119673283 419.82122589354594],[188.0906219482422 329.8743591308594 305.5030822753906 412.1076965332031],0.8206491470336914,76A22222,0.9995762655069279
132,12.0,[32.676903956534375 115.01130014671668 460.2659885244003 419.71483851764657],[188.08157348632812 329.8871765136719 305.50787353515625 412.1129150390625],0.8208220601081848,76A22222,0.9995762655069279
133,12.0,[32.73681283332331 115.10760259722457 460.21823466383665 419.64065017358774],[188.07261657714844 329.8804626464844 305.5248718261719 412.1752624511719],0.8211917281150818,76A22222,0.9995762655069279
134,12.0,[32.9249022417458 115.16536769897803 460.20035139593256 419.540836948755],[188.08250427246094 329.7741394042969 305.56622314453125 412.113037109375],0.8202585577964783,76A22222,0.9974736115877675
135,12.0,[32.971602228740124 115.24560710321879 460.0945243200548 419.47321374909046],[188.0841827392578 329.8232116699219 305.59613037109375 412.0767822265625],0.820745050907135,76A22222,0.9972378257598508
136,12.0,[33.05713857137695 115.33171440635718 460.03030602131196 419.4293937281328],[188.07879638671875 329.7589111328125 305.57159423828125 412.1630554199219],0.8196492195129395,76A22222,0.9972378257598508
137,12.0,[33.08460710081101 115.42426026486555 459.9093923248612 419.4217781209999],[188.0394287109375 329.82196044921875 305.5538024902344 412.1432800292969],0.8219736814498901,76A22222,0.9996740440693129
138,12.0,[34.08188577126725 114.14588251309885 460.38009092263934 418.16090012839834],[186.51239013671875 328.77044677734375 304.54254150390625 411.6211242675781],0.7739423513412476,76A22222,0.9674909041824802
139,12.0,[34.26018053274814 113.57524041010626 460.3628596859538 417.5785255693711],[187.2183837890625 329.6396789550781 304.0677795410156 409.75909423828125],0.7748348116874695,76A22222,0.9994290623904121
140,12.0,[34.46472671739306 112.87956052653018 460.45134152100854 417.1263625005903],[185.96653747558594 327.0230712890625 304.1227722167969 409.50933837890625],0.7769038081169128,76A22222,0.9999898173990164
141,12.0,[34.79883027874462 112.08772295160549 460.52406611663974 416.5006146018],[185.79666137695312 325.8833312988281 304.34649658203125 410.8135681152344],0.7837427854537964,76A22222,0.8470512449463764
142,12.0,[34.97003669010587 111.65686649721482 460.4650635423769 416.1627404337415],[186.22401428222656 325.2795104980469 304.1581115722656 410.61224365234375],0.7854966521263123,76A22222,0.6348083784249976
143,12.0,[35.077987687749186 111.49908242779028 460.3826571011598 416.0540410598028],[186.20619201660156 325.29864501953125 304.14349365234375 410.6370544433594],0.7856111526489258,76A22222,0.9999985605754728
144,19.0,[37.87809315807999 114.88831275530535 456.676603894495 414.8054136851629],[186.34107971191406 325.0774230957031 304.23870849609375 410.65655517578125],0.786020815372467,76A22222,0.999658977340746
145,19.0,[37.628473404021776 114.88416348170736 456.5999530383933 414.78311684984226],[186.34474182128906 325.0401611328125 304.3203125 410.575927734375],0.7857996821403503,76A22222,0.9980610251505283
146,19.0,[38.282383049101526 113.25126877476279 457.01583385683705 413.45190457993556],[186.57925415039062 323.1466979980469 306.1587219238281 409.4812316894531],0.7820967435836792,76A22222,0.9997187744529802
147,19.0,[38.547592670397876 112.6580711350361 457.096281605532 413.0218418270758],[186.55088806152344 323.1277770996094 306.1670227050781 409.5452880859375],0.7820448279380798,76A22222,0.9997471373390701
148,19.0,[38.51733666422632 112.70457206865106 456.5848595718066 412.44837141215214],[185.25259399414062 323.6703796386719 305.85614013671875 409.0726013183594],0.7863112092018127,76A22222,0.9999794215372189
151,20.0,[38.707581297505584 110.79083076756501 456.43584778624927 410.0921292632281],[186.04135131835938 322.1180725097656 305.253662109375 408.2870788574219],0.7993981838226318,76A22222,0.9999970145266341
152,20.0,[38.75257929805787 110.61828918740457 456.4424343325288 410.2559441213541],[186.278076171875 321.9549560546875 305.2126770019531 408.1130676269531],0.7991328835487366,76A22222,0.9999861388647617
153,20.0,[38.96581160680927 110.52137619542 456.45827404184575 410.3191611086129],[186.49378967285156 321.9892883300781 305.2128601074219 407.960205078125],0.7987104058265686,76A22222,0.9997451114217848
154,20.0,[39.132237154600034 110.49352206912633 456.451685058884 410.3678370182714],[186.6224365234375 321.9334716796875 305.1955261230469 407.955810546875],0.797482967376709,76A22222,0.9998077013794072
155,20.0,[39.93894848523641 111.26876385112158 456.9140015640328 410.5700270169481],[186.574462890625 322.0408020019531 305.16802978515625 407.90631103515625],0.7990407347679138,76A22222,0.9990090297302652
156,20.0,[40.24083433613589 111.65071639486712 457.0415284039135 410.56907907126424],[186.55789184570312 322.0299377441406 305.1712341308594 407.8968200683594],0.7989532947540283,76A22222,0.9964117460657727
157,20.0,[39.49685944096419 111.01249977835414 456.5065998003099 410.2974872040526],[186.52517700195312 321.9649963378906 305.1518859863281 407.93572998046875],0.798568844795227,76A22222,0.9995207016774448
158,20.0,[39.22759050870249 110.72770828121637 456.34591818110096 410.25810643548755],[186.4932861328125 322.0038757324219 305.1128234863281 407.9339599609375],0.7989839911460876,76A22222,0.9999376247128333
159,20.0,[39.21573123850186 110.58684383047 456.3345487509856 410.23169325264666],[186.5154266357422 321.8971252441406 305.1376953125 407.91046142578125],0.7976659536361694,76A22222,0.9997638244814331
160,20.0,[40.01446444798853 111.29032252481244 456.8791265778208 410.4478331237363],[186.47589111328125 321.894287109375 305.1510009765625 407.92803955078125],0.797922670841217,76A22222,0.9997507626635289
161,20.0,[39.663462087357345 110.79302119294954 456.51483724661983 410.1912005330211],[186.55650329589844 321.8855895996094 305.1634826660156 407.91912841796875],0.7976601123809814,76A22222,0.9997720347566631
162,20.0,[39.46476284730019 110.57076548768555 456.35230543894454 410.14890022461464],[186.536376953125 321.9039306640625 305.15179443359375 407.9168395996094],0.7984148859977722,76A22222,0.9997720347566631
163,20.0,[40.3578705290918 111.07392347099432 456.86346642385513 410.34765433342903],[185.58963012695312 320.28021240234375 305.779296875 407.9416809082031],0.7952696084976196,76A22272,0.8057104936466811
164,20.0,[40.75481927300842 111.31205424415168 456.99277350184735 410.3719493751137],[185.5917205810547 320.28070068359375 305.7722473144531 407.9400634765625],0.7953360080718994,76A22272,0.8057104936466811
166,20.0,[40.78873167538737 111.2752805202704 456.8962988853639 410.4631487871029],[186.68971252441406 319.71295166015625 307.09564208984375 406.0220642089844],0.7873381972312927,76A22222,0.999997174462734
167,20.0,[40.71124292619342 109.74022548493906 456.89867950610005 408.569444579168],[186.93663024902344 320.90625 303.907470703125 404.13818359375],0.7802484631538391,76A22222,0.9800115707568512
168,20.0,[40.64248648519569 109.22953350417748 456.90411738084265 407.7998477100485],[186.9525146484375 320.9151306152344 303.8821105957031 404.1338806152344],0.7801929712295532,76A22222,0.9725953984668125
169,20.0,[41.04022617927927 108.71882143892842 457.09602832755513 407.41549266792583],[187.00643920898438 317.5671081542969 304.3266906738281 402.4145812988281],0.7862640619277954,76A22222,0.9986238740184638
170,20.0,[40.97654299165259 108.18706977515123 456.9751384562896 406.825608744801],[187.06185913085938 315.4732666015625 304.99615478515625 402.15081787109375],0.7897094488143921,76A22222,0.9999981873912962
171,20.0,[40.92336743527068 107.82934953524341 456.94948749801017 406.49058164322594],[187.81105041503906 314.9892272949219 305.8117980957031 400.86517333984375],0.7925540804862976,76A22222,0.9999947221088713
172,21.0,[40.473701742183664 108.36157769027065 455.9542408908696 408.89147178719656],[187.7931365966797 314.9444580078125 305.8179931640625 400.9056091308594],0.7925617694854736,76A22222,0.9999947221088713
173,21.0,[40.424195344906025 108.25327555545644 455.9774314125829 408.86181582867346],[187.74032592773438 315.0289611816406 305.70098876953125 400.8707275390625],0.7922019958496094,76A22222,0.9999920031939764
174,21.0,[40.34314950203844 108.16536173770939 455.96807285655126 408.83870529657906],[187.78173828125 315.0353698730469 305.68682861328125 400.75506591796875],0.7919917106628418,76A22222,0.9999037712664194
175,21.0,[40.35883677489073 108.10803411326935 455.9986646120514 408.833057046985],[187.90478515625 315.1361083984375 305.6921081542969 400.601806640625],0.7925156950950623,76A22222,0.999636297626122
176,21.0,[40.41795911383929 108.07794508138105 456.08255296859227 408.8335871667855],[187.9623565673828 315.0817565917969 305.6889953613281 400.6528015136719],0.7924496531486511,76A22222,0.9994467098385489
177,20.0,[41.00175125870999 107.4843758649879 456.93904640837735 406.36388291075843],[187.91746520996094 315.1894836425781 305.7516174316406 400.6377258300781],0.7923533320426941,76A22222,0.9999949886691082
178,20.0,[41.076202462424135 107.5599053493485 456.9549911374572 406.4327202581628],[187.96888732910156 315.2362060546875 305.7179870605469 400.7537536621094],0.7924515008926392,76A22222,0.9999949353570614
179,20.0,[41.134387104287924 107.49744097194855 456.95310238508375 406.3754019762239],[187.92401123046875 315.31396484375 305.72015380859375 400.7431640625],0.7924091219902039,76A22222,0.9999952552293366
180,20.0,[39.2372372430647 95.25008557975829 456.26188972314947 395.02811776171905],[187.79061889648438 298.2010498046875 304.2947998046875 384.56707763671875],0.7888855338096619,76A22222,0.9994142939538831
181,20.0,[38.331581569918 90.45829739390794 456.2358981774358 390.89261901090424],[187.81483459472656 298.20159912109375 304.30828857421875 384.529296875],0.7890722155570984,76A22222,0.999544596526585
182,20.0,[38.74191829919974 87.4720562183663 456.6361464236295 387.85013412229],[185.3065643310547 296.8489685058594 305.5057373046875 383.1475524902344],0.801790177822113,76A22222,0.9982292162033709
183,20.0,[38.914585876068884 86.39518666460259 456.8007765168119 386.7327338474561],[185.32736206054688 296.8680725097656 305.4930725097656 383.1384582519531],0.8017680644989014,76A22222,0.9982292162033709
184,20.0,[38.837393811533985 52.63361635440603 456.6556465697963 352.7296147030165],[185.36959838867188 244.85740661621094 305.6566467285156 330.44281005859375],0.7960100173950195,76A22222,0.9979061939062303
185,20.0,[38.843969704227334 39.960292097444864 456.6004079681294 339.8795926593509],[185.39572143554688 244.8824005126953 305.63604736328125 330.4176330566406],0.7962289452552795,76A22222,0.9979061939062303
186,20.0,[38.89018923866698 35.3647400927386 456.55514615649656 335.12535463765545],[185.3840789794922 244.87318420410156 305.6502990722656 330.43316650390625],0.7958243489265442,76A22222,0.9959438971528706
187,20.0,[38.06554581063662 17.92293836329989 456.25558577553124 316.77468708820084],[185.29945373535156 223.62887573242188 305.36053466796875 303.3507080078125],0.7843935489654541,76A22222,0.9999954151654696
188,20.0,[40.03333490872586 7.502560741491038 457.47121787496803 305.81163097049864],[188.33123779296875 217.8148651123047 302.9327087402344 295.5434265136719],0.7969387173652649,76A22272,0.9181930373665349
189,20.0,[40.92284932406463 3.8554853081012936 457.80653448550606 301.7714401277789],[188.3560791015625 217.8232421875 302.92193603515625 295.5426330566406],0.7969738245010376,76A22272,0.9181930373665349
190,20.0,[38.76165048239619 -1.8122055864966455 456.83360024472194 294.144789444015],[189.46942138671875 209.35769653320312 302.11102294921875 283.3216552734375],0.7984660267829895,76A22222,0.9995377722190145
191,20.0,[39.00198850409447 -3.757469236531847 456.66769742641816 290.1727346849616],[188.86279296875 206.74815368652344 301.5511474609375 281.0121154785156],0.7969925403594971,76A22222,0.9998458735626339
192,20.0,[38.937618109672286 -8.07621020795196 456.3447075699836 278.38008884021554],[188.4312286376953 186.282958984375 305.4802551269531 264.6476745605469],0.7870184779167175,76A22222,0.9996995814686613
192,22.0,[581.3523805076807 227.3457562924005 975.8552100058625 442.80165580679926],[708.6174926757812 403.7778015136719 835.0358276367188 447.0716247558594],0.7350635528564453,51A13883,0.6130817439012561
193,20.0,[38.74987991158849 -9.718559835570005 456.0479912634453 268.0596789040851],[185.77780151367188 173.12994384765625 304.8546447753906 255.42330932617188],0.8129928112030029,76A22222,0.9467615889440978
193,22.0,[582.5964590925103 215.37522266464504 978.3565201631743 441.4508180544222],[708.9666748046875 391.32659912109375 833.606689453125 439.6723327636719],0.7469998598098755,51A13883,0.9614782177575233
194,20.0,[38.95746012351984 -10.290613913236612 456.2727532156023 258.7785978701348],[188.24496459960938 168.9500274658203 302.9274597167969 242.38829040527344],0.7810844779014587,76A22222,0.9964321539678149
194,22.0,[582.2915895384186 208.03186001640574 970.7145444378845 441.64675562362197],[707.3585815429688 381.5766906738281 833.3992919921875 431.9651184082031],0.7577856183052063,61A13883,0.34347468547093674
195,20.0,[39.25244101876183 -8.82351391850436 456.2540930534019 254.15817933908454],[188.3181915283203 169.00973510742188 302.9436950683594 242.2760772705078],0.780049741268158,76A22222,0.9998273739366583
195,22.0,[583.8800092536426 204.48938297422197 966.1681287920553 443.4469416290518],[707.5408935546875 381.4681701660156 833.341796875 432.1883544921875],0.7578757405281067,61A13883,0.3855712889895718
196,20.0,[39.28311095741242 -8.653200743184527 456.2704786158417 248.02106241702677],[189.6101531982422 162.88375854492188 302.2433166503906 236.6766815185547],0.7859666347503662,76A22222,0.9996664201543732
196,22.0,[586.1919314175163 197.15537744553393 966.4985669786342 443.3880727247036],[708.0198364257812 377.6375732421875 833.9470825195312 428.35491943359375],0.7501108646392822,51A13883,0.9267969525491386
197,20.0,[37.462757160965225 -7.713717866750358 455.10216228326084 243.8435657072957],[189.71739196777344 159.05624389648438 302.88616943359375 234.67710876464844],0.7953526377677917,76A22222,0.9996979624161686
197,22.0,[587.7804347813625 192.4459245538989 965.4665114943949 444.379799362001],[708.5681762695312 374.6845397949219 833.8779907226562 426.1661376953125],0.7526764869689941,61A13883,0.5779164901746462
198,22.0,[589.0928517003887 189.1725162003257 964.8628719221616 445.6366989154395],[708.0885620117188 370.8241882324219 834.2954711914062 425.99871826171875],0.7625131011009216,61A13883,0.47848207147797484
199,22.0,[590.1041521841039 187.315434151651 964.1334125362539 446.99746330229],[708.11279296875 370.8627624511719 834.2608032226562 425.9592590332031],0.762561559677124,61A13883,0.3572028355760047
200,20.0,[37.98782449347132 -4.049256155463027 454.82352063533574 239.15289733017147],[190.12811279296875 158.21775817871094 301.7280578613281 233.7422332763672],0.7937355041503906,76A22222,0.7230459605157121
200,22.0,[589.526824636016 186.2058064756604 960.2208859409777 448.0490826958094],[708.8888549804688 370.6044006347656 833.5062255859375 423.9295349121094],0.7603150010108948,51A13883,0.5588242603639377
201,20.0,[38.00375160878835 -3.250094368467387 454.5965517915547 238.35101174272154],[190.07933044433594 158.29473876953125 301.9718322753906 233.5021514892578],0.793340265750885,76A22222,0.9957716987837523
201,22.0,[590.0805767841831 185.59866780069953 958.3503871929926 448.9353711068744],[709.061279296875 370.5224304199219 833.61181640625 423.41461181640625],0.7582839131355286,61A13883,0.5278601139250412
202,20.0,[37.95502435876196 -2.5925158024228807 454.4412295120112 237.81911654489886],[189.3353729248047 157.14561462402344 302.8855895996094 233.8920135498047],0.7922703623771667,76A22222,0.9915142245472413
202,22.0,[590.9009163194513 185.54460025735276 957.5127391052562 449.7261477282209],[709.1036987304688 370.25054931640625 833.8870849609375 423.21502685546875],0.7574400901794434,61A13883,0.4169092135519615
203,20.0,[37.94564868543583 -2.032167757723599 454.3713850312953 237.51866774720372],[189.3260498046875 157.15391540527344 302.91741943359375 233.91537475585938],0.7922202348709106,76A22222,0.9896821413768875
203,22.0,[591.6322013822949 185.40542753705063 957.0526095172918 450.19519781799374],[709.0830078125 370.2348937988281 833.8604125976562 423.17608642578125],0.7570961713790894,61A13883,0.6108475687262491
204,20.0,[38.73518717151387 -1.47561554033949 454.94368942564773 237.62470268836876],[189.10317993164062 157.1533660888672 303.0064392089844 233.114990234375],0.7894907593727112,76A22222,0.9995938067699842
205,20.0,[38.654109202954004 -1.0799215853196387 454.9675497865462 237.74301115352603],[189.13902282714844 157.40843200683594 302.9901123046875 232.6704864501953],0.7879089117050171,76A22222,0.9999946154847742
205,22.0,[593.0074630083656 183.55664443239775 960.3200590882283 450.3217416179733],[708.81005859375 369.8777160644531 833.72998046875 423.24432373046875],0.7572122812271118,51A13883,0.5460136759892086
206,20.0,[38.65000538086559 -0.8125393330459048 455.0348830432506 237.80659262073988],[189.12701416015625 157.39471435546875 303.0213623046875 232.67977905273438],0.7879704236984253,76A22222,0.9999935492437295
206,22.0,[592.8103159354345 183.18912986797935 960.6528352176216 450.5452883968919],[708.8185424804688 369.88067626953125 833.746826171875 423.2678527832031],0.7573469281196594,51A13883,0.4867653194964979
207,20.0,[38.169725263684825 -1.8452496992882175 454.5339708567768 234.59463730567467],[187.47967529296875 149.9923858642578 302.71002197265625 228.98138427734375],0.8029301762580872,76A22222,0.9999933359955044
207,22.0,[591.8356305030647 180.34213935004314 959.1642163112481 449.5023191156064],[709.116943359375 365.9830627441406 833.482666015625 414.2215576171875],0.7539634704589844,61A13883,0.41930455124690974
208,20.0,[38.113823997634796 -1.7504108594563519 454.37713772820223 233.19172315352932],[187.47500610351562 150.02316284179688 302.7038269042969 228.91307067871094],0.8026812076568604,76A22222,0.8520921501049149
208,22.0,[591.5867759870451 179.0178131587171 958.4234073775903 449.4461434023399],[709.1097412109375 365.9695129394531 833.4873657226562 414.2306213378906],0.7539886832237244,61A13883,0.41930455124690974
209,20.0,[38.859762009808264 -4.192036953651538 455.51043676182115 224.8861309941916],[188.80067443847656 138.6356658935547 303.81976318359375 212.14498901367188],0.7859457731246948,76A22222,0.9998689580536589
209,22.0,[592.210071795029 171.0521075972801 957.3085258548114 439.119247330684],[708.337890625 351.71954345703125 835.0657958984375 403.206787109375],0.7451858520507812,51A13883,0.8943739614844431
210,20.0,[37.970855419091805 -5.213858996686 455.4452956251886 217.4052545263387],[186.1393585205078 124.45735931396484 304.8358154296875 207.1201629638672],0.7833765745162964,76A22222,0.8556822344857676
210,22.0,[593.7787493868592 160.21563424742294 959.1797403836198 428.6065981746542],[709.5977783203125 345.61981201171875 832.7421264648438 389.659423828125],0.7301969528198242,61A13883,0.5599455943877553
211,20.0,[38.48069509605102 -5.5267424906493545 455.8744384617484 210.71408442647683],[185.58200073242188 122.3723373413086 303.386474609375 203.43325805664062],0.7845010161399841,76A22222,0.9999947754209193
211,22.0,[595.6168628810638 154.6243334613089 963.3231356622312 424.1724158256154],[709.8735961914062 341.83648681640625 833.7443237304688 387.4373779296875],0.7423332929611206,61A13883,0.5414672490941476
212,20.0,[39.12517125540728 -4.657891052710156 456.1437783842854 206.77654822504059],[187.66326904296875 117.13967895507812 304.46649169921875 197.73825073242188],0.7906301021575928,76A22222,0.9999952552293366
213,20.0,[39.737317555890996 -3.445769719607412 456.09988571024587 204.4810873641992],[188.22488403320312 117.13441467285156 304.2532653808594 196.77537536621094],0.7898139953613281,76A22222,0.5269686140130171
213,22.0,[594.7331946987097 156.83729251170962 961.3338801981442 419.69873864704914],[708.2057495117188 336.054443359375 833.232666015625 384.7606201171875],0.7527559399604797,51A13883,0.979586854722347
214,22.0,[594.394254037463 161.66692643615494 959.8696536263874 419.72594448596595],[708.4354858398438 334.5397033691406 833.2918701171875 383.2166442871094],0.7548925876617432,61A13883,0.4562407365280162
215,22.0,[594.5046362399107 164.44164249934568 959.0506316215235 419.01004743798296],[708.4386596679688 334.5567932128906 833.2861938476562 383.210205078125],0.7549517154693604,61A13883,0.4496794164713672
216,20.0,[41.877859482606596 -1.7323430744836088 455.689336368863 198.63055949009117],[188.26873779296875 117.3005142211914 303.1319885253906 195.59494018554688],0.7936536073684692,76A22222,0.9981526067512946
216,22.0,[594.3103042802688 168.02848239334054 957.5001868559405 418.9014403783852],[708.5171508789062 334.456787109375 833.1996459960938 382.5651550292969],0.7571828961372375,61A13883,0.5327940935828026
217,20.0,[42.03973672550191 -1.0879397414068563 455.47803888998305 197.9974119287993],[188.27389526367188 117.31607818603516 303.1438293457031 195.60870361328125],0.7935590744018555,76A22222,0.9995235733382414
217,22.0,[594.5121928390872 170.06484866494282 956.6538882207053 418.25370502058934],[708.5006713867188 334.465087890625 833.1937255859375 382.5506591796875],0.7570335865020752,61A13883,0.5321899798996764
218,20.0,[42.04002820034435 -0.5935620302568481 455.34361611119294 197.47867351841717],[187.93508911132812 118.47260284423828 303.138916015625 195.21080017089844],0.7870602607727051,76A22272,0.6127998832855592
219,20.0,[42.06050384636944 -0.20621254301381953 455.2200800676123 197.08282045526175],[187.9145050048828 118.96431732177734 303.18267822265625 194.81396484375],0.7839100956916809,76A22222,0.9999944555486261
220,20.0,[42.05406851778142 0.12178576977650835 455.12146612347885 196.8286181237297],[187.93869018554688 119.2127914428711 303.19921875 194.62342834472656],0.7827931642532349,76A22222,0.9999850193105412
221,20.0,[42.06129828563434 0.3859757391107195 455.07511695028217 196.676532773291],[187.93878173828125 119.21939849853516 303.1887512207031 194.62083435058594],0.7828051447868347,76A22222,0.9999850193105412
221,22.0,[595.0694693345499 170.15211308582383 954.3096633027774 413.6660133868027],[707.987060546875 333.35650634765625 833.2449951171875 381.4676818847656],0.7564424872398376,61A138837,0.2711144563857617
222,20.0,[42.05842451398135 0.5955985951027856 455.0563179442421 196.59149538790177],[187.9888916015625 119.34793853759766 303.1130676269531 194.50570678710938],0.7826594114303589,76A22222,0.9999410367062271
222,22.0,[595.3172622320521 171.1348602415599 953.9670336501126 413.55231789877735],[708.07275390625 333.4532470703125 833.2047119140625 381.1590270996094],0.7561162114143372,61A13883,0.6351178290717858
223,20.0,[42.10871303134843 0.7608539046920413 455.09152960319807 196.54704378542482],[187.97267150878906 119.19081115722656 303.2002258300781 194.4278106689453],0.7828984260559082,76A22222,0.9996828941997264
223,22.0,[595.5103086820249 171.40522325817145 953.7106789212229 413.1487877419655],[708.1146240234375 333.3750305175781 833.1739501953125 381.0711975097656],0.7560254335403442,61A13883,0.8124589966853539
224,20.0,[42.1106352430389 0.9064711905547114 455.11401224914584 196.583116671653],[187.96588134765625 119.27590942382812 303.14739990234375 194.37826538085938],0.7826923727989197,76A22222,0.9998770082886219
224,22.0,[595.6861509598417 171.56530903522517 953.6928027536345 412.96805208135845],[708.0908813476562 333.412109375 833.18603515625 381.004638671875],0.7556455135345459,61A13883,0.7559739584524449
225,20.0,[42.01656051695352 0.9929782505122375 455.11351275099963 196.58461258727033],[187.91690063476562 119.22633361816406 303.17401123046875 194.42178344726562],0.7827092409133911,76A22222,0.9997439385220824
225,22.0,[595.7365286922386 171.68958343895093 953.4374631388177 412.7087291618944],[708.1100463867188 333.4172058105469 833.2090454101562 381.07830810546875],0.7558691501617432,61A13883,0.6624763462590084
226,20.0,[42.09409197945297 1.0626387523682865 455.17868397864567 196.607603834797],[187.88705444335938 119.25515747070312 303.1960754394531 194.47525024414062],0.7824499011039734,76A22222,0.999993869116057
226,22.0,[595.8059187391416 170.82090936528112 953.4016168007445 412.1229196896049],[708.1284790039062 333.3801574707031 833.2432250976562 381.06097412109375],0.7558972835540771,61A13883,0.6252399821292959
227,20.0,[42.11719476381623 1.1207326517736647 455.2088772610068 196.64209730412082],[187.87960815429688 119.2434310913086 303.1818542480469 194.48989868164062],0.7822864055633545,76A22222,0.9997275179091946
227,22.0,[595.8876836237815 170.34764104503014 953.4142123003229 411.88259583122806],[708.111083984375 333.36468505859375 833.2498779296875 381.0459899902344],0.7558355927467346,61A13883,0.632177560694335
228,20.0,[42.08715314832256 1.1675975463491284 455.2162799875729 196.68088784937666],[187.8561248779297 119.17994689941406 303.1759033203125 194.48492431640625],0.7825255990028381,76A22222,0.9999940823642687
228,22.0,[595.9858368400498 168.76292252342577 953.5626691998166 411.24792771224986],[708.0385131835938 333.3117370605469 833.3220825195312 381.136962890625],0.7560977339744568,51A13883,0.55949863063358
229,20.0,[42.02349273146663 1.2174728731835671 455.21581453108683 196.75657719829152],[187.84498596191406 119.1965103149414 303.1824645996094 194.49148559570312],0.7824840545654297,76A22222,0.9999938158040033
229,22.0,[596.0570705228349 168.40882163811602 953.6581618883247 411.3700446692119],[708.0609130859375 333.2901306152344 833.2999877929688 381.0914001464844],0.7560572624206543,51A13883,0.5717573881075912
230,20.0,[41.98359288155254 1.2239857937771745 455.2001401423587 196.75882027452178],[187.88638305664062 119.27593231201172 303.15325927734375 194.47048950195312],0.7825978994369507,76A22222,0.9994630243651358
230,22.0,[596.0867067366901 168.3906276494251 953.6520806053052 411.64808411550075],[708.0640869140625 333.3328552246094 833.2710571289062 381.10748291015625],0.7557770013809204,51A13883,0.581060152964694
231,20.0,[41.975841161249406 1.2369366494807537 455.2156194192561 196.77371368863737],[187.89952087402344 119.2799301147461 303.1620178222656 194.4730224609375],0.7825688719749451,76A22222,0.9994630243651358
231,22.0,[596.1202002836206 168.31983329828745 953.6507800581065 411.7867674843069],[708.06787109375 333.322509765625 833.2777709960938 381.10650634765625],0.7558557391166687,51A13883,0.5965784442345302
232,20.0,[41.93239978174489 1.2717207080784476 455.2540446108254 196.83379228248702],[187.91065979003906 119.1942138671875 303.1752014160156 194.50942993164062],0.7823311686515808,76A22222,0.999561017494139
232,22.0,[596.2223314906678 168.62859293975043 953.7214989867437 411.8529593936429],[707.9855346679688 333.2616882324219 833.2341918945312 381.1876525878906],0.7558462023735046,61A13883,0.34059427314126917
233,20.0,[41.89150393000759 1.2895489271888323 455.28117295390007 196.87642104082025],[187.90097045898438 119.1756362915039 303.1719055175781 194.52293395996094],0.7824540734291077,76A22222,0.999561017494139
233,22.0,[596.2752404010565 168.67674386257 953.7516842268982 411.7813018109774],[707.982177734375 333.2464294433594 833.2376708984375 381.1888732910156],0.7558582425117493,61A13883,0.3184266861950036
234,20.0,[41.77154141802768 1.3006452848581915 455.24068345037426 196.92104764325478],[187.8932647705078 119.21154022216797 303.16778564453125 194.4733428955078],0.7824758887290955,76A22222,0.9995561658479485
234,22.0,[596.3600782060174 168.79127649251336 953.8553915667386 411.7632754843744],[707.9907836914062 333.25091552734375 833.242919921875 381.1779479980469],0.7559664845466614,61A13883,0.2884479019286802
235,20.0,[41.81486393243671 1.2989791503765105 455.32782703526277 196.9331957336015],[187.89419555664062 119.1489028930664 303.2015380859375 194.52584838867188],0.7827320098876953,76A22222,0.9995128207976464
235,22.0,[596.3509869331348 168.24891199491515 953.8186879217632 411.53848026916125],[707.9815063476562 333.2381591796875 833.1996459960938 381.17120361328125],0.7559194564819336,61A13883,0.33916880604697985
236,20.0,[41.548167591596865 1.296867474527943 455.26352285323514 196.9282835608841],[187.84632873535156 119.0899887084961 303.1538391113281 194.51345825195312],0.7830625772476196,76A22222,0.9996225958388827
236,22.0,[596.3168583135777 167.39876144293393 953.7837994743642 411.40141907307145],[708.011962890625 333.26947021484375 833.16796875 381.1505126953125],0.7557098865509033,61A13883,0.7471263320988357
237,20.0,[41.575319196916155 1.2868027377381708 455.33921011843256 196.90399994536136],[187.8560028076172 119.1340560913086 303.18084716796875 194.52015686035156],0.7827471494674683,76A22222,0.9995279622672469
237,22.0,[596.350368597132 166.24287100402603 953.9225424047281 411.2269332121864],[708.0107421875 333.2283935546875 833.15087890625 381.1815490722656],0.7557420134544373,61A13883,0.721962228295668
238,20.0,[41.4281266014527 1.2891137583546737 455.32816779946154 196.8867206757206],[187.88479614257812 119.05834197998047 303.16790771484375 194.50042724609375],0.782996416091919,76A22222,0.9999943489245257
238,22.0,[596.3363503855267 166.73345973234674 953.8915746584953 411.83333876276185],[708.0245361328125 333.28009033203125 833.2003173828125 381.15826416015625],0.755829930305481,61A13883,0.7406592997877038
